,0,1,label
29,32494703.0,bacterial CRISPR-Cas9 nuclease   repurposed  powerful genome editing tool Whereas engineering guide RNAs  Cas nuclease  prove    efficiency  CRISPR edit modulation  protospacer-adjacent motif PAM indispensable  CRISPR    explored   develop  dna origami-based platform  program  PAM antenna microenvironment  address  performance   single-molecule level  submolecular resolution  mimic spatially   vivo PAM distribution     chromatin      PAM antenna surround target DNA    PAM antennae effectively sensitize  DNA cleavage  recruit Cas9 molecule super-resolution tracking  single single-guide RNA/Cas9s reveals localize translocation  Cas9  spatially proximal PAMs        PAM antenna effectively modulate  microenvironment  enhanced target cleavage   ~50    provide insight  factor  promote  efficient genome editing,crispr
30,32854250.0,Plant genetic engineering vector   RNA interference RNAi  CRISPR/Cas9 vector  important tool  plant functional genomics efficient construction   functional vector  facilitate    gene function     vector construction   report  operation  still complicate  costly     simpler  low-cost vector construction   nick endonucleases-mediated dna assembly NEMDA   nick endonuclease  generate single-strand overhang complementary end  rapid assembly  dna fragment  plasmid     rapidly complete  construction   RNAi vector   CRISPR/Cas9 knockout vector   single-guide RNA sgrna expression cassette  multiplex genome editing  successfully achieve  goal  decrease  expression   target gene  knock   target gene    time  rice     great potential  NEMDA  assemble dna fragment  construct plasmid  molecular biology  functional genomics,crispr
31,32961076.0,enhancer  cis-regulatory sequence locate distally  target gene  sequence consolidate developmental  environmental cue  coordinate gene expression   tissue-specific manner Enhancer function  tissue specificity depend   express   transcription factor  recognize bind site  recruit cofactor  regulate local chromatin organization  gene transcription unlike  genomic element enhancer  challenge     function independently  orientation   distant   promoter  poorly define boundary  display  reading frame  addition    defined genetic  epigenetic feature   unambiguously   enhancer activity  recent year    development   empirical assay  computational   enhancer prediction  review genome-wide tool CRISPR advancement  high-throughput screening      ability     manipulate enhancer  vitro   level  primary genetic sequence chromatin state  spatial interaction   highlight contemporary animal model   importance  enhancer validation together  experimental system   complement    broaden  understanding  enhancer function  development evolution  disease,crispr
32,33303992.0,haematopoietic stem  progenitor cell HSPC gene therapy  emerge   effective treatment modality  monogenic disorder   blood system   primary immunodeficiency  β-thalassaemia Medicinal product base  autologous HSPCs correct  lentiviral  gammaretroviral vector    approve  clinical    site-specific genome modification  HSPCs  gene edit    CRISPR-Cas9   great clinical promise preclinical    engineer HSPCs      cross-correct non-haematopoietic cell  neurodegenerative metabolic disease   review   recent advance  HSPC gene therapy  discus emerge strategy   HSPC gene therapy   range  disease,crispr
33,26729410.0,Human ip cell hold great promise  disease modeling  treatment  degenerative disorder  muscular dystrophy    research      skeletal muscle differentiation   base  gene over-expression  long-term mesenchymal differentiation  retrospective identification  myogenic cell therefore    aim  generate  knock-in reporter human ip cell line  MYF5   early myogenic specification gene   prospective identification  purification  myogenic progenitor  human ip cell    CRISPR/Cas9 double nickase strategy  <NUMBER> reporter  insert   stop codon   MYF5 gene  homologous recombination      efficient in-frame targeting  MYF5  human ip cell furthermore  order  prove  reporter function endogenous MYF5 expression  induce   novel dead Cas9-VP160 transcriptional activator Induced clone  appropriate myf5-gfp co-expression   confirm  differentiation potential reporter human ip clone  differentiate  embryoid body   MYF5-GFP  myogenic cell  sort    data provide valuable guideline  generation  knock-in reporter human ip cell line  myogenic gene      disease modeling drug screening gene correction    vivo application,crispr
34,27434683.0,Gene therapy  recombinant adeno-associated viral AAV vector  emerge   promising   treat central nervous system disorder   Spinal muscular atrophy Batten Parkinson  Alzheimer disease amongst others  critical remaining challenge  central nervous system-targeted gene therapy silence  gene editing   limit potential vector dose-related toxicity  off-target cell  organ     lab-derived AAV chimeric AAV2g9  display favorable central nervous system attribute derive   parental counterpart AAV2  AAV9  synthetic AAV strain display preferential robust  widespread neuronal transduction   brain  decreased glial tropism importantly   minimal systemic leakage decrease sequestration  gene transfer  off-target organ  AAV2g9  administer   cerebrospinal fluid  single intracranial injection  AAV2g9 vector encode guide RNAs target  schizophrenia risk gene MIR137 encode MIR137  CRISPR/Cas9 knockin mouse   brain-specific gene deletion   detectable event   liver  engineer AAV vector   promising platform  treat neurological disorder  gene therapy silence  edit modality,crispr
35,27609628.0,genome-editing tool   zinc finger nuclease ZFNs transcription activator-like effector nuclease TALENs  cluster regularly interspaced short palindromic repeat CRISPR crispr-associated <NUMBER> Cas9 system  emerge   invaluable technology  achieve somatic  germline genomic manipulation  cell  model organism  multiple application   creation  knockout allele introduce desired mutation  genomic DNA  insert novel transgene Genome editing   rapidly adopt   field  biomedical research   cardiovascular field    facilitate  great understanding  lipid metabolism electrophysiology cardiomyopathy   cardiovascular disorder  help  create  wide variety  cellular  animal model   open  door   new class  therapy   Review  discuss  application  genome-editing technology throughout cardiovascular disease research   prospect   vivo genome-editing therapy          exist limitation  genome-editing tool   need   address  cardiovascular genome editing   achieve  full scientific  therapeutic potential,crispr
36,27742910.0,Multiplex genome engineering  vivo  CRISPR/Cas9  great promise   potential therapeutic   ability  incorporate multiple single guide RNA sgrna cassettes together  Cas9 gene expression   AAV vector  greatly enhance  efficiency   recent  article Mefferd  coworkers   small trna promoter     drive sgrna expression  facilitate  construction    effective AAV vector  contrast     target endogenous genomic locus CRISPR/Cas9  trna promoter-driven sgrna expression  much reduce genome editing activity    cleavage  U6 promoter-driven sgrna expression though  underlying mechanism  still        CRISPR/Cas9 system  trna promoter-driven sgrna expression need   reevaluate       therapeutic genome editing,crispr
37,28803727.0,Microsatellite repeat expansion  DNA produce pathogenic RNA specie   dominantly inherit disease   myotonic dystrophy type <NUMBER>  <NUMBER> DM1/2 Huntington  disease  c9orf72-linked amyotrophic lateral sclerosis C9-ALS Means  target  repetitive RNAs  require  diagnostic  therapeutic      development   programmable CRISPR system capable  specifically visualize  eliminate  toxic RNAs   specific target  efficient elimination  microsatellite repeat expansion RNAs   exogenously express   patient cell importantly rna-targeting Cas9 RCas9 reverse hallmark feature  disease  elimination  RNA focus   condition  DM1 DM2 C9-ALS polyglutamine disease reduction  polyglutamine protein product relocalization  repeat-bound protein  resemble healthy   efficient reversal  DM1-associated splice abnormality  patient myotubes   report  truncate RCas9 system compatible  adeno-associated viral packaging  effort highlight  potential  RCas9  human therapeutic,crispr
38,28878819.0, Plasmid-borne genetic editing tool   widely  CRISPR-Cas9 system  greatly facilitate bacterial programming   novel functionality   lack  effective post-editing plasmid elimination  impede follow-up genetic manipulation  application conventional strategy  exposure  physical  chemical treatment  exploit temperature-sensitive replication origin   drawback    limit  efficiency   time-consuming therefore  demand  apparent  easy  rapid elimination   tool plasmid   bacterial host  genetic manipulation   bridge  gap  design  novel EXIT circuit   home endonuclease    exploit  rapid  efficient elimination  various plasmid  diverse replication origin   proof  concept  validate  EXIT circuit  Escherichia coli  harness home endonuclease I-SceI   cleavage site  integrate  multiple plasmid  different origin  EXIT circuit     eliminate   host cell simultaneously  combine  widely  plasmid-borne CRISPR-Cas9 system   EXIT circuit  construct  easy-to-use crispr-cas9 system  eliminate  Cas9   single-guide RNA sgrna encoding plasmid  one-step  <NUMBER> day  successfully construct  atrazine-degrading  coli strain        new CRISPR-Cas9 system  bacterial genome editing   novel EXIT circuit  exploit  home endonuclease I-SceI  plasmid   different replication origin   eliminate   host cell rapidly  efficiently   develop  easy-to-use crispr-cas9 system   EXIT circuit   new system   widely apply  bacterial genome editing,crispr
39,29033918.0, Cronobacter genus  compose   specie    number  pathovars      notable infection  Cronobacter spp   infant   consumption  contaminate infant formula  description   genus  greatly   recent year  DNA sequence     lead   robust mean  identification   specie   clonal   limit  ability  discriminate  unrelated strain     genotyping  article update  application   genotyping    Cronobacter genus   genotyping   multilocus sequence typing MLST capsular profiling   K-antigen  colanic acid CA biosynthesis region  crispr-cas array profiling  total  <NUMBER> MLST profile  <NUMBER> whole genome sequence strain available  open access   PubMLST Cronobacter database      predominance   sakazakii   malonaticus  clinical infection  confirm  majority  clinical strain     sakazakii clonal complex CC <NUMBER>  <NUMBER> sequence type ST <NUMBER>  <NUMBER>   malonaticus ST7  capsular profile K2 CA2 previously propose   strongly    sakazakii   malonaticus isolates  severe neonatal infection      turicensis  dublinensis   universalis  majority  CRISPR-cas type   genus   I-E Ecoli type  strain   dublinensis   muytjensii encode  I-F Ypseudo type  others lack  ca gene locus  significance   expand profiling    benefit  researcher    governmental  industrial risk assessor,crispr
40,29951046.0,Single strand DNA virus   previously   populate  ocean   global scale   endemic  microbialites   marine  freshwater system  undertake    time direct viral metagenomic shotgun sequence  explore  diversity  virus   modern stromatolites  Shark Bay Australia  data   Shark Bay marine stromatolites  similar diversity  ssdna virus    Highbourne Cay Bahamas ssdna virus  cluster uniquely  Shark Bay  Highbourne Cay potentially   enrichment  phi29-mediated amplification bias  pyrosequencing data  assemble   Shark Bay system   putative viral genome   relate  Genomoviridae family  ssdna virus  addition  cellular fraction     enrich  antiviral defense gene  CRISPR-Cas BREX bacteriophage exclusion  DISARM defense island system   restriction-modification  potentially novel    system     evidence  virus   Shark Bay stromatolites   virus   key role  modulate microbial diversity    potentially  ecosystem function  infection   recycling  key nutrient,crispr
